,Actual,Prediction,% Diff
3660,6.94,6.8,0.020588235
3685,6.94,6.862222222,0.011334197
3686,6.94,6.862222222,0.011334197
129,6.95,6.915555556,0.00498072
130,6.95,6.915555556,0.00498072
271,6.95,6.923333333,0.003851709
272,6.95,6.923333333,0.003851709
279,6.95,6.842222222,0.015751867
280,6.95,6.842222222,0.015751867
757,6.95,6.967777778,0.002551427
758,6.95,6.967777778,0.002551427
849,6.95,6.97,0.00286944
850,6.95,6.97,0.00286944
859,6.95,6.911111111,0.00562701
860,6.95,6.911111111,0.00562701
947,6.95,7.028888889,0.011223522
948,6.95,7.028888889,0.011223522
1167,6.95,6.886666667,0.009196515
1168,6.95,6.886666667,0.009196515
1207,6.95,6.81,0.020558003
1208,6.95,6.81,0.020558003
1391,6.95,7,0.007142857
1392,6.95,7,0.007142857
1409,6.95,6.621111111,0.049672764
1410,6.95,6.621111111,0.049672764
1509,6.95,7.01,0.008559201
1510,6.95,7.01,0.008559201
1525,6.95,6.847777778,0.014927795
1526,6.95,6.847777778,0.014927795
1689,6.95,6.756666667,0.028613715
1690,6.95,6.756666667,0.028613715
2013,6.95,6.845555556,0.015257263
2014,6.95,6.845555556,0.015257263
2619,6.95,7.006666667,0.008087536
2620,6.95,7.006666667,0.008087536
3041,6.95,6.968888889,0.002710459
3042,6.95,6.968888889,0.002710459
3429,6.95,6.772222222,0.026251025
3430,6.95,6.772222222,0.026251025
3975,6.95,6.987777778,0.005406265
3976,6.95,6.987777778,0.005406265
4073,6.95,6.998888889,0.006985236
4074,6.95,6.998888889,0.006985236
225,6.96,6.976666667,0.002388915
226,6.96,6.976666667,0.002388915
1043,6.96,6.837777778,0.017874553
1044,6.96,6.837777778,0.017874553
1331,6.96,6.968888889,0.00127551
1332,6.96,6.968888889,0.00127551
1337,6.96,6.902222222,0.008370895
1338,6.96,6.902222222,0.008370895
1347,6.96,6.882222222,0.011301259
1348,6.96,6.882222222,0.011301259
1751,6.96,6.868888889,0.013264316
1752,6.96,6.868888889,0.013264316
1781,6.96,6.822222222,0.02019544
1782,6.96,6.822222222,0.02019544
2963,6.96,7.037777778,0.011051468
2964,6.96,7.037777778,0.011051468
3331,6.96,7.08,0.016949153
3332,6.96,7.08,0.016949153
3661,6.96,6.92,0.005780347
3662,6.96,6.92,0.005780347
3,6.97,6.648888889,0.048295455
4,6.97,6.648888889,0.048295455
349,6.97,6.802222222,0.024665142
350,6.97,6.802222222,0.024665142
553,6.97,6.866666667,0.015048544
554,6.97,6.866666667,0.015048544
667,6.97,6.971111111,0.000159388
668,6.97,6.971111111,0.000159388
671,6.97,6.864444444,0.015377145
672,6.97,6.864444444,0.015377145
851,6.97,6.937777778,0.004644459
852,6.97,6.937777778,0.004644459
963,6.97,7.008888889,0.00554851
964,6.97,7.008888889,0.00554851
1061,6.97,6.911111111,0.0085209
1062,6.97,6.911111111,0.0085209
1189,6.97,6.952222222,0.002557136
1190,6.97,6.952222222,0.002557136
1691,6.97,7.09,0.016925247
1692,6.97,7.09,0.016925247
1795,6.97,6.728888889,0.035832232
1796,6.97,6.728888889,0.035832232
1939,6.97,7.018888889,0.006965332
1940,6.97,7.018888889,0.006965332
2893,6.97,6.792222222,0.026173728
2894,6.97,6.792222222,0.026173728
3533,6.97,7.115555556,0.020455965
3534,6.97,7.115555556,0.020455965
3561,6.97,6.817777778,0.022327249
3562,6.97,6.817777778,0.022327249
3711,6.97,6.861111111,0.015870445
3712,6.97,6.861111111,0.015870445
3889,6.97,6.911111111,0.0085209
3890,6.97,6.911111111,0.0085209
4059,6.97,6.837777778,0.019337017
4060,6.97,6.837777778,0.019337017
471,6.98,6.99,0.001430615
472,6.98,6.99,0.001430615
559,6.98,6.861111111,0.017327935
560,6.98,6.861111111,0.017327935
1325,6.98,7.047777778,0.009616901
1326,6.98,7.047777778,0.009616901
1913,6.98,6.971111111,0.001275104
1914,6.98,6.971111111,0.001275104
2451,6.98,6.99,0.001430615
2452,6.98,6.99,0.001430615
2951,6.98,6.913333333,0.009643202
2952,6.98,6.913333333,0.009643202
3715,6.98,6.917777778,0.008994539
3716,6.98,6.917777778,0.008994539
3989,6.98,6.735555556,0.036291653
3990,6.98,6.735555556,0.036291653
4017,6.98,7.071111111,0.012884978
4018,6.98,7.071111111,0.012884978
573,6.99,6.885555556,0.01516863
574,6.99,6.885555556,0.01516863
679,6.99,7.052222222,0.008823066
680,6.99,7.052222222,0.008823066
891,6.99,6.996666667,0.000952835
892,6.99,6.996666667,0.000952835
1589,6.99,6.92,0.010115607
1590,6.99,6.92,0.010115607
1721,6.99,6.967777778,0.003189284
1722,6.99,6.967777778,0.003189284
1731,6.99,6.847777778,0.020769106
1732,6.99,6.847777778,0.020769106
1885,6.99,7.027777778,0.005375494
1886,6.99,7.027777778,0.005375494
2767,6.99,6.853333333,0.019941634
2768,6.99,6.853333333,0.019941634
3199,6.99,6.597777778,0.059447625
3200,6.99,6.597777778,0.059447625
3525,6.99,6.896666667,0.013533108
3526,6.99,6.896666667,0.013533108
3771,6.99,6.99,0
3772,6.99,6.99,0
137,7,6.896666667,0.014983084
138,7,6.896666667,0.014983084
745,7,6.896666667,0.014983084
746,7,6.896666667,0.014983084
1291,7,6.838888889,0.023558083
1292,7,6.838888889,0.023558083
1727,7,6.724444444,0.040978189
1728,7,6.724444444,0.040978189
1821,7,7.043333333,0.00615239
1822,7,7.043333333,0.00615239
3019,7,7.054444444,0.007717751
3020,7,7.054444444,0.007717751
3345,7,6.981111111,0.002705714
3346,7,6.981111111,0.002705714
3393,7,7.001111111,0.000158705
3394,7,7.001111111,0.000158705
871,7.01,6.714444444,0.044017872
872,7.01,6.714444444,0.044017872
1013,7.01,7.066666667,0.008018868
1014,7.01,7.066666667,0.008018868
1131,7.01,6.898888889,0.016105653
1132,7.01,6.898888889,0.016105653
1665,7.01,6.874444444,0.019718765
1666,7.01,6.874444444,0.019718765
2385,7.01,6.894444444,0.016760677
2386,7.01,6.894444444,0.016760677
2797,7.01,6.935555556,0.010733739
2798,7.01,6.935555556,0.010733739
3045,7.01,6.965555556,0.006380603
3046,7.01,6.965555556,0.006380603
3619,7.01,7.018888889,0.001266424
3620,7.01,7.018888889,0.001266424
3641,7.01,7.071111111,0.008642363
3642,7.01,7.071111111,0.008642363
3833,7.01,7.003333333,0.000951928
3834,7.01,7.003333333,0.000951928
43,7.02,7.037777778,0.00252605
44,7.02,7.037777778,0.00252605
145,7.02,6.897777778,0.017719072
146,7.02,6.897777778,0.017719072
965,7.02,6.99,0.004291845
966,7.02,6.99,0.004291845
967,7.02,6.984444444,0.005090678
968,7.02,6.984444444,0.005090678
1031,7.02,6.911111111,0.015755627
1032,7.02,6.911111111,0.015755627
1033,7.02,6.9,0.017391304
1034,7.02,6.9,0.017391304
1511,7.02,6.992222222,0.003972668
1512,7.02,6.992222222,0.003972668
1737,7.02,6.863333333,0.022826615
1738,7.02,6.863333333,0.022826615
1901,7.02,6.916666667,0.014939759
1902,7.02,6.916666667,0.014939759
2007,7.02,6.986666667,0.004770992
2008,7.02,6.986666667,0.004770992
2413,7.02,6.821111111,0.029157843
2414,7.02,6.821111111,0.029157843
2415,7.02,6.821111111,0.029157843
2416,7.02,6.821111111,0.029157843
2725,7.02,7.027777778,0.001106719
2726,7.02,7.027777778,0.001106719
3161,7.02,6.995555556,0.003494282
3162,7.02,6.995555556,0.003494282
3781,7.02,6.956666667,0.009103977
3782,7.02,6.956666667,0.009103977
3809,7.02,7.007777778,0.001744094
3810,7.02,7.007777778,0.001744094
197,7.03,6.985555556,0.006362335
198,7.03,6.985555556,0.006362335
541,7.03,7.045555556,0.002207854
542,7.03,7.045555556,0.002207854
625,7.03,7.005555556,0.003489294
626,7.03,7.005555556,0.003489294
1133,7.03,6.908888889,0.017529752
1134,7.03,6.908888889,0.017529752
1151,7.03,6.961111111,0.009896249
1152,7.03,6.961111111,0.009896249
1205,7.03,6.79,0.035346097
1206,7.03,6.79,0.035346097
1483,7.03,6.868888889,0.023455192
1484,7.03,6.868888889,0.023455192
3317,7.03,7.05,0.002836879
3318,7.03,7.05,0.002836879
3335,7.03,7.062222222,0.004562618
3336,7.03,7.062222222,0.004562618
55,7.04,6.994444444,0.006513106
56,7.04,6.994444444,0.006513106
73,7.04,7.055555556,0.002204724
74,7.04,7.055555556,0.002204724
351,7.04,7.055555556,0.002204724
352,7.04,7.055555556,0.002204724
1175,7.04,6.783333333,0.037837838
1176,7.04,6.783333333,0.037837838
1559,7.04,6.913333333,0.018322083
1560,7.04,6.913333333,0.018322083
1959,7.04,7.037777778,0.000315756
1960,7.04,7.037777778,0.000315756
3905,7.04,6.845555556,0.02840448
3906,7.04,6.845555556,0.02840448
383,7.05,7.03,0.00284495
384,7.05,7.03,0.00284495
3269,7.05,6.998888889,0.007302746
3270,7.05,6.998888889,0.007302746
3391,7.05,7.015555556,0.004909724
3392,7.05,7.015555556,0.004909724
3795,7.05,6.94,0.015850144
3796,7.05,6.94,0.015850144
3985,7.05,6.888888889,0.023387097
3986,7.05,6.888888889,0.023387097
1125,7.06,6.922222222,0.019903692
1126,7.06,6.922222222,0.019903692
1129,7.06,6.656666667,0.060590886
1130,7.06,6.656666667,0.060590886
3295,7.06,6.727777778,0.049380677
3296,7.06,6.727777778,0.049380677
67,7.07,7.083333333,0.001882353
68,7.07,7.083333333,0.001882353
1011,7.07,7.031111111,0.005530973
1012,7.07,7.031111111,0.005530973
1057,7.07,6.763333333,0.045342533
1058,7.07,6.763333333,0.045342533
1655,7.07,7.045555556,0.003469484
1656,7.07,7.045555556,0.003469484
1877,7.07,6.934444444,0.019548149
1878,7.07,6.934444444,0.019548149
2519,7.07,6.636666667,0.065293822
2520,7.07,6.636666667,0.065293822
2521,7.07,6.636666667,0.065293822
2522,7.07,6.636666667,0.065293822
2649,7.07,6.865555556,0.029778281
2650,7.07,6.865555556,0.029778281
3509,7.07,6.948888889,0.017428846
3510,7.07,6.948888889,0.017428846
3873,7.07,7.09,0.002820874
3874,7.07,7.09,0.002820874
4041,7.07,6.975555556,0.013539344
4042,7.07,6.975555556,0.013539344
365,7.08,6.888888889,0.027741935
366,7.08,6.888888889,0.027741935
427,7.08,7.033333333,0.006635071
428,7.08,7.033333333,0.006635071
1517,7.08,7.035555556,0.006317119
1518,7.08,7.035555556,0.006317119
201,7.09,7.025555556,0.009172861
202,7.09,7.025555556,0.009172861
1295,7.09,7.008888889,0.011572606
1296,7.09,7.008888889,0.011572606
3801,7.09,6.977777778,0.016082803
3802,7.09,6.977777778,0.016082803
983,7.1,7.063333333,0.005191128
984,7.1,7.063333333,0.005191128
2817,7.1,7.052222222,0.006774854
2818,7.1,7.052222222,0.006774854
499,7.12,6.87,0.036390102
500,7.12,6.87,0.036390102
1237,7.12,6.973333333,0.021032505
1238,7.12,6.973333333,0.021032505
2549,7.12,6.854444444,0.038742098
2550,7.12,6.854444444,0.038742098
3749,7.12,7.043333333,0.010884998
3750,7.12,7.043333333,0.010884998
227,7.13,7.03,0.014224751
228,7.13,7.03,0.014224751
4013,7.13,7.077777778,0.007378336
4014,7.13,7.077777778,0.007378336
57,7.15,6.997777778,0.021752937
58,7.15,6.997777778,0.021752937
3457,7.15,6.99,0.022889843
3458,7.15,6.99,0.022889843
3635,7.15,7.064444444,0.012110727
3636,7.15,7.064444444,0.012110727
3707,7.15,7,0.021428571
3708,7.15,7,0.021428571
1321,7.16,7,0.022857143
1322,7.16,7,0.022857143
293,7.17,7.088888889,0.011442006
294,7.17,7.088888889,0.011442006
1081,7.17,7.082222222,0.012394101
1082,7.17,7.082222222,0.012394101
3021,7.17,7.067777778,0.014463135
3022,7.17,7.067777778,0.014463135
3923,7.17,7.088888889,0.011442006
3924,7.17,7.088888889,0.011442006
691,7.18,7.03,0.021337127
692,7.18,7.03,0.021337127
3523,7.21,7.082222222,0.018042046
3524,7.21,7.082222222,0.018042046
3877,7.25,7.016666667,0.033254157
3878,7.25,7.016666667,0.033254157
3033,7.27,6.98,0.041547278
3034,7.27,6.98,0.041547278
